Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"31.7.2025, 13:41:00",23.2,80.91,46.34,46.06,1.01,1,0,0
"31.7.2025, 13:41:04",23.2,80.9,46.49,46.02,1.01,1,0,0
"31.7.2025, 13:41:08",23.2,80.9,46.52,46.07,1.01,1,0,0
"31.7.2025, 13:41:12",23.2,80.9,46.38,46.05,1.01,1,0,0
"31.7.2025, 13:41:33",23.22,80.7,47.06,46.04,1,0,0,0
"31.7.2025, 13:41:37",23.23,81.01,47.14,46.02,1.01,0,0,0
"31.7.2025, 13:41:41",23.23,81.07,47.15,46.02,1.01,0,0,0
"31.7.2025, 13:41:45",23.23,80.64,47.06,46.03,1,0,0,0
"31.7.2025, 13:42:18",23.25,81.01,48.17,46.01,1.01,0,0,0
"31.7.2025, 13:42:22",23.26,81.07,48.36,46.01,1.01,0,0,0
"31.7.2025, 13:42:26",23.26,80.86,48.35,46.02,1.01,0,0,0
"31.7.2025, 13:42:30",23.27,80.87,48.42,45.97,1.01,0,0,0
"31.7.2025, 13:42:34",23.27,80.69,48.52,46,1,0,0,0
"31.7.2025, 13:42:38",23.28,80.72,48.71,45.99,1,0,0,0
Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"31.7.2025, 14:08:14",22.81,79.41,49.07,48.09,0.97,0,1,0
"31.7.2025, 14:08:18",22.82,79.17,48.94,48.07,0.97,0,1,0
"31.7.2025, 14:08:22",22.82,79.07,48.82,48.08,0.97,0,1,0
"31.7.2025, 14:08:26",22.82,79.28,48.76,48.02,0.97,0,1,0
"31.7.2025, 14:08:30",22.83,79.19,48.76,48.02,0.97,0,1,0
"31.7.2025, 14:08:34",22.83,78.97,48.74,48,0.96,0,1,0
"31.7.2025, 14:08:38",22.85,79.14,48.58,47.99,0.97,0,1,0
"31.7.2025, 14:08:42",22.85,79.35,48.51,48,0.97,0,1,0
"31.7.2025, 14:08:46",22.86,79.48,48.4,48.01,0.98,0,1,0
"31.7.2025, 14:08:50",22.87,79.77,48.08,47.99,0.98,0,1,0
"31.7.2025, 14:08:54",22.87,79.64,47.91,48.02,0.98,0,1,0
"31.7.2025, 14:08:58",22.88,79.67,47.84,48.05,0.98,0,1,0
"31.7.2025, 14:09:02",22.9,79.51,47.82,48.06,0.98,0,1,0
"31.7.2025, 14:09:06",22.9,79.73,47.82,48.06,0.98,0,1,0
"31.7.2025, 14:09:10",22.91,79.84,47.83,48.04,0.98,0,1,0
"31.7.2025, 14:09:14",22.93,79.9,47.83,48.02,0.98,0,1,0
"31.7.2025, 14:09:18",22.93,80.07,47.83,48.02,0.99,0,1,0
"31.7.2025, 14:09:22",22.94,80.34,47.88,48.03,0.99,0,1,0
"31.7.2025, 14:09:26",22.95,80.46,47.91,48.01,1,0,1,0
"31.7.2025, 14:09:30",22.96,80.52,48,48.01,1,0,1,0
"31.7.2025, 14:09:34",22.97,80.68,47.97,47.99,1,0,1,0
"31.7.2025, 14:09:38",22.97,80.68,47.92,48.04,1,0,1,0
"31.7.2025, 14:09:42",22.98,80.5,47.97,48,1,0,1,0
"31.7.2025, 14:09:46",22.99,80.7,47.96,47.99,1,0,1,0
"31.7.2025, 14:09:50",22.99,80.67,48.01,48.03,1,0,1,0
"31.7.2025, 14:09:54",23,80.87,48.05,48.02,1.01,0,1,0
"31.7.2025, 14:09:58",23.01,81.04,48.08,48.01,1.01,0,1,0
"31.7.2025, 14:10:02",23.02,81.05,48.17,48.01,1.01,0,1,0
"31.7.2025, 14:10:06",23.01,80.95,48.23,48.04,1.01,0,1,0
"31.7.2025, 14:10:10",23.02,80.96,48.2,48.02,1.01,0,1,0
"31.7.2025, 14:10:14",23.04,80.98,48.3,48,1.01,0,1,0
"31.7.2025, 14:10:18",23.04,80.97,48.43,47.99,1.01,0,1,0
"31.7.2025, 14:10:22",23.05,81.11,48.57,47.98,1.01,0,1,0
"31.7.2025, 14:10:26",23.06,81,48.59,47.95,1.01,0,1,0
"31.7.2025, 14:10:30",23.05,81.14,48.62,47.98,1.01,0,1,0
"31.7.2025, 14:10:34",23.07,81.15,48.61,47.95,1.01,0,1,0
"31.7.2025, 14:10:38",23.07,81.05,48.71,47.94,1.01,0,1,0
"31.7.2025, 14:10:42",23.08,81.41,48.68,47.93,1.02,0,1,0
"31.7.2025, 14:10:46",23.08,81.15,48.7,47.95,1.01,0,1,0
"31.7.2025, 14:10:50",23.1,81.28,48.84,47.9,1.02,0,1,0
"31.7.2025, 14:10:54",23.1,81.06,48.93,47.88,1.01,0,1,0
"31.7.2025, 14:10:58",23.11,81.05,49.1,47.91,1.01,0,1,0
"31.7.2025, 14:11:02",23.11,81.16,49.23,47.88,1.01,0,1,0
"31.7.2025, 14:11:06",23.11,81.21,49.29,47.92,1.01,0,1,0
"31.7.2025, 14:11:10",23.12,81.31,49.41,47.91,1.02,0,1,0
"31.7.2025, 14:11:14",23.13,81.57,49.51,47.89,1.02,0,1,0
"31.7.2025, 14:11:18",23.13,81.58,49.6,47.89,1.02,0,1,0
"31.7.2025, 14:11:22",23.14,81.54,49.6,47.87,1.02,0,1,0
"31.7.2025, 14:11:26",23.14,81.36,49.7,47.9,1.02,0,1,0
"31.7.2025, 14:11:30",23.15,81.45,49.61,47.87,1.02,0,1,0
"31.7.2025, 14:11:34",23.15,81.18,49.63,47.87,1.01,0,1,0
"31.7.2025, 14:11:38",23.15,81.07,49.68,47.87,1.01,0,1,0
"31.7.2025, 14:11:42",23.16,81.12,49.71,47.88,1.01,0,1,0
"31.7.2025, 14:11:46",23.17,81.43,49.74,47.88,1.02,0,1,0
"31.7.2025, 14:11:50",23.17,81.26,49.77,47.85,1.02,0,1,0
"31.7.2025, 14:11:54",23.18,81.43,49.8,47.84,1.02,0,1,0
"31.7.2025, 14:11:58",23.18,81.59,49.89,47.81,1.02,0,1,0
"31.7.2025, 14:12:02",23.18,81.63,50.02,47.84,1.02,0,1,0
"31.7.2025, 14:12:06",23.19,81.64,50.06,47.81,1.02,0,1,0
"31.7.2025, 14:12:10",23.19,81.37,50.09,47.83,1.02,0,1,0
"31.7.2025, 14:12:14",23.2,81.72,50.08,47.79,1.03,0,1,0
"31.7.2025, 14:12:18",23.21,81.74,50.02,47.77,1.03,0,1,0
"31.7.2025, 14:12:22",23.21,81.85,49.94,47.77,1.03,0,1,0
"31.7.2025, 14:12:26",23.21,81.65,49.88,47.79,1.02,0,1,0
"31.7.2025, 14:12:30",23.22,81.79,49.82,47.75,1.03,0,1,0
"31.7.2025, 14:12:34",23.22,81.88,49.84,47.78,1.03,0,1,0
"31.7.2025, 14:12:38",23.23,81.92,49.76,47.78,1.03,0,1,0
"31.7.2025, 14:12:42",23.23,81.85,49.72,47.79,1.03,0,1,0
"31.7.2025, 14:12:46",23.25,81.93,49.62,47.76,1.03,0,1,0
"31.7.2025, 14:12:50",23.25,81.98,49.52,47.76,1.03,0,1,0
"31.7.2025, 14:12:54",23.25,81.98,49.47,47.78,1.03,0,1,0
"31.7.2025, 14:12:58",23.25,81.53,49.27,47.78,1.02,0,1,0
"31.7.2025, 14:13:02",23.26,81.44,49.12,47.76,1.02,0,1,0
"31.7.2025, 14:13:06",23.27,82.05,49.06,47.82,1.03,0,1,0
"31.7.2025, 14:13:10",23.27,82.04,48.89,47.82,1.03,0,1,0
"31.7.2025, 14:13:14",23.27,81.78,48.73,47.84,1.03,0,1,0
"31.7.2025, 14:13:18",23.28,81.51,48.66,47.83,1.02,0,1,0
"31.7.2025, 14:13:22",23.29,82.09,48.54,47.85,1.04,0,1,0
"31.7.2025, 14:13:26",23.29,82.24,48.43,47.92,1.04,0,1,0
"31.7.2025, 14:13:30",23.3,82.65,48.43,47.92,1.05,0,1,0
"31.7.2025, 14:13:35",23.3,82.62,48.43,48.01,1.05,0,1,0
"31.7.2025, 14:13:39",23.3,83,48.39,48.05,1.06,0,1,0
"31.7.2025, 14:13:43",23.31,82.55,48.28,48.12,1.05,0,1,0
"31.7.2025, 14:13:47",23.32,82.46,48.28,48.13,1.04,0,1,0
"31.7.2025, 14:13:51",23.33,82.42,48.2,48.15,1.04,0,1,0
"31.7.2025, 14:13:55",23.33,82.85,48.11,48.19,1.05,0,1,0
"31.7.2025, 14:13:59",23.33,83.11,47.89,48.21,1.06,0,1,0
"31.7.2025, 14:14:03",23.33,82.2,47.68,48.25,1.04,0,1,0
"31.7.2025, 14:14:07",23.33,82.85,47.6,48.28,1.05,0,1,0
"31.7.2025, 14:14:11",23.34,82.95,47.56,48.3,1.06,0,1,0
"31.7.2025, 14:14:15",23.34,83.35,47.55,48.3,1.07,0,1,0
"31.7.2025, 14:14:19",23.34,83.06,47.58,48.32,1.06,0,1,0
"31.7.2025, 14:14:23",23.35,82.45,47.62,48.27,1.04,0,1,0
"31.7.2025, 14:14:27",23.34,82.9,47.68,48.29,1.05,0,1,0
"31.7.2025, 14:14:31",23.35,83.23,47.76,48.22,1.06,0,1,0
"31.7.2025, 14:14:35",23.35,83.38,47.8,48.19,1.07,0,1,0
"31.7.2025, 14:14:39",23.36,83.39,47.82,48.17,1.07,0,1,0
"31.7.2025, 14:14:43",23.37,83.29,47.92,48.13,1.06,0,1,0
"31.7.2025, 14:14:47",23.37,82.85,47.99,48.09,1.05,0,1,0
"31.7.2025, 14:14:51",23.36,82.76,48.14,48.09,1.05,0,1,0
"31.7.2025, 14:14:55",23.38,82.98,48.19,48.06,1.06,0,1,0
"31.7.2025, 14:14:59",23.37,83.05,48.25,48.04,1.06,0,1,0
"31.7.2025, 14:15:03",23.38,82.94,48.26,48.03,1.06,0,1,0
"31.7.2025, 14:15:07",23.39,82.95,48.31,48.03,1.06,0,1,0
"31.7.2025, 14:15:11",23.39,82.62,48.49,48.04,1.05,0,1,0
"31.7.2025, 14:15:15",23.4,82.62,48.55,47.96,1.05,0,1,0
"31.7.2025, 14:15:19",23.4,82.42,48.62,47.92,1.04,0,1,0
"31.7.2025, 14:15:23",23.4,82.7,48.66,47.92,1.05,0,1,0
"31.7.2025, 14:15:27",23.39,82.82,48.75,47.92,1.05,0,1,0
"31.7.2025, 14:15:31",23.41,82.53,48.81,47.86,1.05,0,1,0
"31.7.2025, 14:15:35",23.41,82.7,48.78,47.87,1.05,0,1,0
"31.7.2025, 14:15:39",23.41,82.87,48.77,47.88,1.05,0,1,0
"31.7.2025, 14:15:43",23.43,83.07,48.76,47.85,1.06,0,1,0
"31.7.2025, 14:15:47",23.43,82.98,48.72,47.86,1.06,0,1,0
"31.7.2025, 14:15:51",23.44,82.91,48.7,47.82,1.05,0,1,0
"31.7.2025, 14:15:55",23.44,82.71,48.72,47.83,1.05,0,1,0
"31.7.2025, 14:15:59",23.45,82.35,48.78,47.83,1.04,0,1,0
"31.7.2025, 14:16:03",23.46,82.37,48.75,47.77,1.04,0,1,0
"31.7.2025, 14:16:07",23.46,81.89,48.75,47.78,1.03,0,1,0
"31.7.2025, 14:16:11",23.47,82.65,48.71,47.78,1.05,0,1,0
"31.7.2025, 14:16:15",23.46,82.92,48.64,47.81,1.05,0,1,0
"31.7.2025, 14:16:19",23.47,82.83,48.53,47.77,1.05,0,1,0
"31.7.2025, 14:16:23",23.47,83.27,48.49,47.81,1.06,0,1,0
"31.7.2025, 14:16:27",23.49,83,48.43,47.77,1.06,0,1,0
"31.7.2025, 14:16:31",23.49,83.3,48.47,47.77,1.06,0,1,0
"31.7.2025, 14:16:35",23.5,83.05,48.45,47.75,1.06,0,1,0
"31.7.2025, 14:16:39",23.49,83.17,48.42,47.75,1.06,0,1,0
"31.7.2025, 14:16:43",23.51,83.54,48.39,47.71,1.07,0,1,0
"31.7.2025, 14:16:47",23.51,83.19,48.35,47.74,1.06,0,1,0
"31.7.2025, 14:16:51",23.52,83.25,48.14,47.66,1.06,0,1,0
"31.7.2025, 14:16:55",23.52,82.99,48.09,47.68,1.06,0,1,0
"31.7.2025, 14:16:59",23.52,83.04,48.09,47.66,1.06,0,1,0
"31.7.2025, 14:17:03",23.53,82.31,48.22,47.65,1.04,0,1,0
"31.7.2025, 14:17:07",23.53,82.25,48.21,47.69,1.04,0,1,0
"31.7.2025, 14:17:11",23.54,82.42,48.11,47.69,1.04,0,1,0
"31.7.2025, 14:17:15",23.55,82.75,48.21,47.71,1.05,0,1,0
"31.7.2025, 14:17:19",23.56,83.15,48.17,47.75,1.06,0,1,0
"31.7.2025, 14:17:23",23.56,83.12,48.19,47.75,1.06,0,1,0
"31.7.2025, 14:17:27",23.56,82.71,48.11,47.76,1.05,0,1,0
"31.7.2025, 14:17:31",23.57,82.92,48.1,47.75,1.05,0,1,0
"31.7.2025, 14:17:35",23.59,82.9,48.27,47.69,1.05,0,1,0
"31.7.2025, 14:17:39",23.59,82.97,48.24,47.67,1.06,0,1,0
"31.7.2025, 14:17:43",23.59,82.1,48.24,47.67,1.04,0,1,0
"31.7.2025, 14:17:47",23.6,82.23,48.25,47.65,1.04,0,1,0
"31.7.2025, 14:17:51",23.61,82.36,48.31,47.57,1.04,0,1,0
"31.7.2025, 14:17:55",23.61,82.18,48.35,47.59,1.04,0,1,0
"31.7.2025, 14:17:59",23.62,82.34,48.38,47.54,1.04,0,1,0
"31.7.2025, 14:18:03",23.62,82.31,48.52,47.54,1.04,0,1,0
Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"31.7.2025, 14:36:30",25.36,85.74,48.23,44.62,1.12,0,0,0
"31.7.2025, 14:36:34",25.38,85.5,48.14,44.55,1.12,0,0,0
"31.7.2025, 14:36:38",25.41,85.81,48.09,44.5,1.13,0,0,0
"31.7.2025, 14:36:42",25.42,85.43,48.03,44.52,1.12,0,0,0
"31.7.2025, 14:36:46",25.42,85.44,47.9,44.5,1.12,0,0,0
"31.7.2025, 14:36:50",25.46,85.39,47.7,44.4,1.12,0,0,0
"31.7.2025, 14:36:54",25.46,85.65,47.47,44.45,1.12,0,0,0
"31.7.2025, 14:36:58",25.48,85.59,47.42,44.45,1.12,0,0,0
"31.7.2025, 14:37:02",25.5,85.24,47.27,44.37,1.11,0,0,0
"31.7.2025, 14:37:06",25.51,85.32,47.14,44.4,1.11,0,0,0
"31.7.2025, 14:37:10",25.52,85.86,47.04,44.37,1.13,0,0,0
"31.7.2025, 14:37:14",25.56,85.65,47.04,44.32,1.12,0,0,0
"31.7.2025, 14:37:18",25.57,85.95,46.99,44.3,1.13,0,0,0
"31.7.2025, 14:37:22",25.58,86.21,47.08,44.27,1.14,0,0,0
"31.7.2025, 14:37:26",25.6,86.12,47.13,44.23,1.13,0,0,0
"31.7.2025, 14:37:30",25.62,86.26,47.27,44.22,1.14,0,0,0
"31.7.2025, 14:37:34",25.63,86.2,47.39,44.21,1.14,0,0,0
"31.7.2025, 14:37:38",25.66,86.45,47.44,44.16,1.14,0,0,0
"31.7.2025, 14:37:42",25.67,86.76,47.45,44.16,1.15,0,0,0
"31.7.2025, 14:37:46",25.68,86.53,47.52,44.15,1.14,0,0,0
"31.7.2025, 14:37:50",25.7,87.1,47.35,44.13,1.16,0,0,0
"31.7.2025, 14:37:54",25.71,87.68,47.26,44.09,1.17,0,0,0
"31.7.2025, 14:37:58",25.74,87,47.07,44.05,1.16,0,0,0
"31.7.2025, 14:38:02",25.75,87.27,46.91,44.02,1.16,0,0,0
"31.7.2025, 14:38:06",25.77,87.43,46.88,44.02,1.17,0,0,0
"31.7.2025, 14:38:10",25.78,87.38,46.88,44,1.17,0,0,0
"31.7.2025, 14:38:14",25.8,87.23,46.91,43.97,1.16,0,0,0
"31.7.2025, 14:38:18",25.81,87.32,47,43.95,1.17,0,0,0
"31.7.2025, 14:38:22",25.83,87.08,46.85,43.93,1.16,0,0,0
"31.7.2025, 14:38:26",25.85,87.1,46.74,43.87,1.16,0,0,0
"31.7.2025, 14:38:30",25.87,87.42,46.71,43.85,1.17,0,0,0
"31.7.2025, 14:38:34",25.88,87.62,46.69,43.84,1.17,0,0,0
"31.7.2025, 14:38:38",25.91,87.31,46.8,43.79,1.17,0,0,0
"31.7.2025, 14:38:42",25.92,87.68,46.89,43.79,1.18,0,0,0
"31.7.2025, 14:38:46",25.94,87.71,46.87,43.76,1.18,0,0,0
"31.7.2025, 14:38:50",25.95,87.19,46.8,43.75,1.16,0,0,0
"31.7.2025, 14:38:54",25.97,87.72,46.71,43.71,1.18,0,0,0
"31.7.2025, 14:38:58",25.98,87.8,46.67,43.69,1.18,0,0,0
"31.7.2025, 14:39:02",26.01,87.68,46.73,43.64,1.18,0,0,0
Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"31.7.2025, 14:42:03",27.12,90.67,46.17,42.05,1.26,0,0,0
"31.7.2025, 14:42:07",27.15,90.96,46.24,41.99,1.27,0,0,0
"31.7.2025, 14:42:11",27.15,91.22,46.27,41.96,1.27,0,0,0
"31.7.2025, 14:42:15",27.16,91.11,46.31,41.97,1.27,0,0,0
"31.7.2025, 14:42:19",27.17,91.35,46.3,41.93,1.28,0,0,0
"31.7.2025, 14:42:23",27.18,91.37,46.29,41.89,1.28,0,0,0
"31.7.2025, 14:42:27",27.19,91.64,46.38,41.85,1.29,0,0,0
"31.7.2025, 14:42:31",27.2,91.54,46.45,41.86,1.28,0,0,0
"31.7.2025, 14:42:35",27.2,91.26,46.38,41.84,1.27,0,0,0
"31.7.2025, 14:42:39",27.2,91.61,46.37,41.84,1.28,0,0,0
"31.7.2025, 14:42:43",27.2,90.97,46.42,41.82,1.27,0,0,0
"31.7.2025, 14:42:47",27.2,91.54,46.47,41.8,1.28,0,0,0
"31.7.2025, 14:42:51",27.22,91.24,46.5,41.78,1.27,0,0,0
"31.7.2025, 14:42:55",27.22,91.17,46.5,41.77,1.27,0,0,0
"31.7.2025, 14:42:59",27.23,90.85,46.47,41.74,1.26,0,0,0
"31.7.2025, 14:43:03",27.23,90.64,46.49,41.71,1.26,0,0,0
"31.7.2025, 14:43:07",27.24,91.07,46.42,41.7,1.27,0,0,0
"31.7.2025, 14:43:11",27.25,90.98,46.4,41.69,1.27,0,0,0
"31.7.2025, 14:43:15",27.27,90.91,46.32,41.66,1.26,0,0,0
"31.7.2025, 14:43:19",27.27,92.08,46.36,41.63,1.3,0,0,0
"31.7.2025, 14:43:23",27.29,91.65,46.49,41.6,1.29,0,0,0
"31.7.2025, 14:43:27",27.3,91.15,46.61,41.58,1.27,0,0,0
"31.7.2025, 14:43:31",27.32,91.58,46.6,41.54,1.28,0,0,0
"31.7.2025, 14:43:39",27.34,91.31,46.63,41.52,1.28,0,0,0
"31.7.2025, 14:43:43",27.35,91.93,46.67,41.51,1.29,0,0,0
"31.7.2025, 14:43:47",27.36,92.1,46.6,41.48,1.3,0,0,0
"31.7.2025, 14:43:51",27.37,91.81,46.61,41.47,1.29,0,0,0
"31.7.2025, 14:43:55",27.39,92.03,46.57,41.45,1.3,0,0,0
"31.7.2025, 14:43:59",27.41,92.33,46.55,41.41,1.31,0,0,0
"31.7.2025, 14:44:03",27.42,92.45,46.53,41.44,1.31,0,0,0
"31.7.2025, 14:44:07",27.44,92.4,46.51,41.44,1.31,0,0,0
"31.7.2025, 14:44:11",27.45,92.7,46.5,41.46,1.32,0,0,0
"31.7.2025, 14:44:15",27.48,92.74,46.48,41.43,1.32,0,0,0
"31.7.2025, 14:44:19",27.49,92.9,46.49,41.42,1.32,0,0,0
"31.7.2025, 14:44:23",27.51,92.81,46.45,41.39,1.32,0,0,0
Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"1.8.2025, 08:30:05",21.69,170.6,49.57,54.89,7.7,0,0,0
"1.8.2025, 08:30:09",21.68,169.73,49.46,54.91,7.55,0,0,0
"1.8.2025, 08:30:13",21.67,168.05,49.33,54.9,7.27,0,0,0
"1.8.2025, 08:30:17",21.66,167.36,49.24,54.92,7.16,0,0,0
"1.8.2025, 08:30:21",21.65,166.8,49.13,54.87,7.07,0,0,0
"1.8.2025, 08:30:25",21.64,165.97,48.97,54.91,6.93,0,0,0
"1.8.2025, 08:30:29",21.64,164.9,48.52,54.86,6.77,0,0,0
"1.8.2025, 08:30:33",21.64,164.18,48.34,54.87,6.66,0,0,0
"1.8.2025, 08:30:37",21.62,163.34,48.22,54.89,6.53,0,0,0
"1.8.2025, 08:30:41",21.62,162.6,48.2,54.86,6.42,0,0,0
"1.8.2025, 08:30:45",21.61,161.58,48.11,54.87,6.28,0,0,0
"1.8.2025, 08:30:49",21.6,160.21,48.11,54.89,6.08,0,0,0
"1.8.2025, 08:30:53",21.6,159.75,48.01,54.86,6.02,0,0,0
"1.8.2025, 08:30:57",21.6,158.63,48.09,54.89,5.87,0,0,0
"1.8.2025, 08:31:01",21.6,156.38,48.16,54.84,5.58,0,0,0
"1.8.2025, 08:31:05",21.59,154.97,48.25,54.86,5.4,0,0,0
"1.8.2025, 08:31:09",21.59,152.29,48.43,54.85,5.08,0,0,0
"1.8.2025, 08:31:13",21.58,151.92,48.68,54.83,5.04,0,0,0
"1.8.2025, 08:31:17",21.58,150.98,48.84,54.85,4.94,0,0,0
"1.8.2025, 08:31:21",21.59,149.92,49,54.83,4.82,0,0,0
"1.8.2025, 08:31:25",21.57,148.16,49.1,54.84,4.63,0,0,0
"1.8.2025, 08:31:29",21.57,147.32,49.25,54.85,4.54,0,0,0
"1.8.2025, 08:31:33",21.56,146.55,49.34,54.85,4.46,0,0,0
"1.8.2025, 08:31:37",21.57,145.79,49.46,54.82,4.39,0,0,0
"1.8.2025, 08:31:41",21.56,145.29,49.61,54.83,4.34,0,0,0
"1.8.2025, 08:31:45",21.55,144.23,49.67,54.82,4.24,0,0,0
"1.8.2025, 08:31:49",21.55,143.96,49.74,54.86,4.21,0,0,0
"1.8.2025, 08:31:53",21.56,143.3,49.94,54.84,4.15,0,0,0
"1.8.2025, 08:31:57",21.54,142.06,50.18,54.83,4.03,0,0,0
"1.8.2025, 08:32:01",21.55,141.36,50.32,54.85,3.97,0,0,0
"1.8.2025, 08:32:05",21.54,141.26,50.4,54.86,3.96,0,0,0
"1.8.2025, 08:32:09",21.55,139.5,50.52,54.84,3.8,0,0,0
"1.8.2025, 08:32:13",21.55,139.15,50.64,54.81,3.77,0,0,0
"1.8.2025, 08:32:17",21.57,138.37,50.68,54.78,3.71,0,0,0
"1.8.2025, 08:32:21",21.59,137.4,50.79,54.71,3.63,0,0,0
"1.8.2025, 08:32:25",21.6,136.3,51.07,54.65,3.54,0,0,0
"1.8.2025, 08:32:29",21.61,136.16,51.27,54.66,3.53,0,0,0
"1.8.2025, 08:32:33",21.65,135.76,51.52,54.57,3.5,0,0,0
"1.8.2025, 08:32:37",21.66,135.33,51.56,54.54,3.46,0,0,0
"1.8.2025, 08:32:41",21.67,134.72,51.53,54.53,3.41,0,0,0
"1.8.2025, 08:32:45",21.68,134.01,51.65,54.51,3.36,0,0,0
"1.8.2025, 08:32:49",21.7,133.42,51.79,54.47,3.31,0,0,0
"1.8.2025, 08:32:53",21.7,132.96,51.89,54.46,3.28,0,0,0
"1.8.2025, 08:32:57",21.72,132.16,51.9,54.43,3.22,0,0,0
"1.8.2025, 08:33:01",21.71,131.08,51.91,54.45,3.14,0,0,0
"1.8.2025, 08:33:05",21.73,131.13,51.88,54.4,3.15,0,0,0
"1.8.2025, 08:33:09",21.74,130.06,51.7,54.38,3.07,0,0,0
"1.8.2025, 08:33:13",21.75,130.04,51.6,54.37,3.07,0,0,0
"1.8.2025, 08:33:17",21.75,128.89,51.52,54.37,2.99,0,0,0
"1.8.2025, 08:33:21",21.77,127.69,51.57,54.33,2.91,0,0,0
"1.8.2025, 08:33:25",21.77,127.76,51.61,54.33,2.92,0,0,0
"1.8.2025, 08:33:29",21.77,127.49,51.74,54.35,2.9,0,0,0
"1.8.2025, 08:33:33",21.78,127.26,51.85,54.35,2.88,0,0,0
"1.8.2025, 08:33:37",21.78,126.31,51.98,54.33,2.82,0,0,0
"1.8.2025, 08:33:41",21.79,125.9,52.11,54.28,2.8,0,0,0
"1.8.2025, 08:33:45",21.8,124.86,52.33,54.27,2.73,0,0,0
"1.8.2025, 08:33:49",21.81,124.75,52.43,54.26,2.72,0,0,0
"1.8.2025, 08:33:53",21.81,124.23,52.41,54.25,2.69,0,0,0
"1.8.2025, 08:33:57",21.83,123.48,52.37,54.25,2.65,0,0,0
"1.8.2025, 08:34:01",21.82,122.89,52.38,54.26,2.61,0,0,0
"1.8.2025, 08:34:05",21.83,122.47,52.5,54.24,2.59,0,0,0
"1.8.2025, 08:34:09",21.84,121.33,52.52,54.23,2.52,0,0,0
"1.8.2025, 08:34:13",21.85,121.18,52.6,54.22,2.51,0,0,0
"1.8.2025, 08:34:17",21.85,120.55,52.75,54.18,2.48,0,0,0
"1.8.2025, 08:34:21",21.86,120.24,52.83,54.17,2.46,0,0,0
"1.8.2025, 08:34:25",21.86,119.18,52.69,54.16,2.4,0,0,0
"1.8.2025, 08:34:29",21.87,118.6,52.64,54.15,2.37,0,0,0
"1.8.2025, 08:34:33",21.87,118.68,52.65,54.16,2.37,0,0,0
"1.8.2025, 08:34:37",21.89,118.59,52.77,54.11,2.37,0,0,0
Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"1.8.2025, 08:50:59",22.01,64.88,50.02,53.82,0.7,0,0,0
"1.8.2025, 08:51:03",22.01,64.41,49.88,53.84,0.69,0,0,0
"1.8.2025, 08:51:07",22.01,64.57,49.8,53.84,0.7,0,0,0
"1.8.2025, 08:51:11",22,64.76,49.68,53.84,0.7,0,0,0
"1.8.2025, 08:51:15",22.02,64.56,49.66,53.83,0.7,0,0,0
"1.8.2025, 08:51:19",22.01,63.99,49.74,53.84,0.69,0,0,0
"1.8.2025, 08:51:23",22.02,63.88,49.84,53.81,0.68,0,0,0
"1.8.2025, 08:51:27",22.01,63.8,49.89,53.85,0.68,0,0,0
"1.8.2025, 08:51:31",22.02,63.29,49.98,53.84,0.68,0,0,0
"1.8.2025, 08:51:35",22.01,63.26,49.47,53.83,0.68,0,0,0
"1.8.2025, 08:51:39",22.02,63.62,48.91,53.82,0.68,0,0,0
"1.8.2025, 08:51:43",22.02,63.71,48.27,53.83,0.68,0,0,0
"1.8.2025, 08:51:47",22.03,63.38,48,53.81,0.68,0,0,0
"1.8.2025, 08:51:51",22.01,63.68,47.9,53.84,0.68,0,0,0
"1.8.2025, 08:51:55",22.03,63.97,47.94,53.79,0.69,0,0,0
"1.8.2025, 08:51:59",22.03,63.64,47.8,53.79,0.68,0,0,0
"1.8.2025, 08:52:03",22.03,63.3,47.82,53.77,0.68,0,0,0
"1.8.2025, 08:52:07",22.03,63.1,47.7,53.81,0.67,0,0,0
"1.8.2025, 08:52:11",22.03,63.56,47.51,53.79,0.68,0,0,0
"1.8.2025, 08:52:15",22.03,63.5,47.49,53.81,0.68,0,0,0
"1.8.2025, 08:52:19",22.03,63.15,47.45,53.81,0.67,0,0,0
"1.8.2025, 08:52:23",22.03,63.28,47.47,53.82,0.68,0,0,0
"1.8.2025, 08:52:27",22.04,63.37,47.38,53.79,0.68,0,0,0
"1.8.2025, 08:52:31",22.04,63.21,47.47,53.79,0.67,0,0,0
"1.8.2025, 08:52:35",22.04,62.59,47.6,53.76,0.67,0,0,0
"1.8.2025, 08:52:39",22.03,62.3,47.75,53.78,0.66,0,0,0
"1.8.2025, 08:52:43",22.04,62.54,48.2,53.78,0.66,0,0,0
"1.8.2025, 08:52:47",22.04,62.47,48.45,53.77,0.66,0,0,0
"1.8.2025, 08:52:51",22.04,62.13,48.72,53.77,0.66,0,0,0
