Timestamp,Temp,IAQ,Volume,Hum,VOC,Fenster_offen
"8.8.2025, 12:30:40",26.1,72.77,54.34,38.79,0.84,1
"8.8.2025, 12:30:45",26.11,72.33,54.3,38.79,0.83,1
"8.8.2025, 12:30:50",26.11,72.05,54.56,38.77,0.82,1
"8.8.2025, 12:30:55",26.12,72.71,54.74,38.79,0.84,1
"8.8.2025, 12:31:00",26.12,72.68,54.93,38.79,0.84,1
"8.8.2025, 12:31:05",26.13,73.71,55.02,38.82,0.86,1
"8.8.2025, 12:31:10",26.13,73.45,55.07,38.85,0.85,1
"8.8.2025, 12:31:15",26.13,73.28,55.13,38.85,0.85,1
"8.8.2025, 12:31:20",26.14,73.36,55.23,38.87,0.85,1
"8.8.2025, 12:31:25",26.14,72.88,55.1,38.87,0.84,1
"8.8.2025, 12:31:30",26.15,73.37,55.3,38.86,0.85,1
"8.8.2025, 12:31:35",26.15,73.93,55.06,38.89,0.86,1
"8.8.2025, 12:31:40",26.16,73.73,55.28,38.86,0.86,1
"8.8.2025, 12:31:45",26.17,72.93,55.55,38.87,0.84,1
"8.8.2025, 12:31:50",26.18,73.83,56,38.86,0.86,1
"8.8.2025, 12:31:55",26.19,73.58,56.1,38.84,0.85,1
"8.8.2025, 12:32:00",26.19,73.78,56.18,38.83,0.86,1
"8.8.2025, 12:32:05",26.21,73.88,56.1,38.8,0.86,1
"8.8.2025, 12:32:10",26.22,73.91,55.86,38.79,0.86,1
"8.8.2025, 12:32:15",26.22,74.33,56.15,38.76,0.87,1
"8.8.2025, 12:32:20",26.24,74.2,56.33,38.77,0.87,1
"8.8.2025, 12:32:25",26.25,73.53,56.36,38.78,0.85,1
"8.8.2025, 12:32:30",26.26,73.02,56.29,38.79,0.84,1
"8.8.2025, 12:32:35",26.26,73.49,56.41,38.82,0.85,1
"8.8.2025, 12:32:40",26.27,73.92,56.67,38.78,0.86,1
"8.8.2025, 12:32:45",26.28,73.9,56.8,38.84,0.86,1
"8.8.2025, 12:32:50",26.28,73.96,56.88,38.82,0.86,1
"8.8.2025, 12:32:55",26.29,73.82,56.99,38.84,0.86,1
"8.8.2025, 12:33:00",26.29,73.91,57.09,38.83,0.86,1
"8.8.2025, 12:33:05",26.29,73.11,57.22,38.71,0.84,1
"8.8.2025, 12:33:10",26.28,73.3,57.29,38.68,0.85,1
"8.8.2025, 12:33:15",26.27,73.59,57.65,38.7,0.85,1
"8.8.2025, 12:33:20",26.26,72.67,57.65,38.52,0.84,1
"8.8.2025, 12:33:25",26.24,72.21,57.74,38.43,0.83,1
"8.8.2025, 12:33:30",26.21,72.07,57.86,38.49,0.82,1
"8.8.2025, 12:33:35",26.19,70.9,57.88,38.6,0.8,1
"8.8.2025, 12:33:40",26.16,70.37,57.63,38.67,0.79,1
"8.8.2025, 12:33:45",26.17,70.19,57.57,38.64,0.79,1
"8.8.2025, 12:33:50",26.15,70.06,57.29,38.49,0.79,1
"8.8.2025, 12:33:56",26.12,70.18,57.29,38.5,0.79,1
"8.8.2025, 12:34:01",26.12,69.62,57.33,38.52,0.78,1
"8.8.2025, 12:34:06",26.09,69.63,57.18,38.6,0.78,1
"8.8.2025, 12:43:01",26.23,71.68,46.89,38.71,0.82,0
"8.8.2025, 12:43:06",26.22,71.85,47.15,38.71,0.82,0
"8.8.2025, 12:43:11",26.22,71.59,47.46,38.7,0.82,0
"8.8.2025, 12:43:16",26.22,71.69,47.49,38.72,0.82,0
"8.8.2025, 12:43:21",26.22,71.44,47.51,38.73,0.81,0
"8.8.2025, 12:43:26",26.23,71.05,47.65,38.72,0.81,0
"8.8.2025, 12:43:31",26.22,71.01,47.82,38.74,0.81,0
"8.8.2025, 12:43:36",26.23,70.94,47.89,38.77,0.8,0
"8.8.2025, 12:43:41",26.22,71.09,47.74,38.76,0.81,0
"8.8.2025, 12:43:46",26.24,70.94,47.62,38.74,0.8,0
"8.8.2025, 12:43:51",26.25,70.97,47.52,38.76,0.8,0
"8.8.2025, 12:43:56",26.24,70.83,47.49,38.76,0.8,0
"8.8.2025, 12:44:01",26.25,71.54,47.48,38.73,0.81,0
"8.8.2025, 12:44:06",26.26,70.87,47.39,38.76,0.8,0
"8.8.2025, 12:44:11",26.26,71.52,47.31,38.75,0.81,0
"8.8.2025, 12:44:16",26.26,71.17,47.2,38.76,0.81,0
"8.8.2025, 12:44:21",26.26,71.86,46.91,38.76,0.82,0
"8.8.2025, 12:44:26",26.27,71.44,46.83,38.76,0.81,0
"8.8.2025, 12:44:31",26.26,71.31,46.73,38.75,0.81,0
"8.8.2025, 12:44:36",26.26,70.81,46.57,38.77,0.8,0
"8.8.2025, 12:44:41",26.27,70.86,46.47,38.77,0.8,0
"8.8.2025, 12:44:46",26.26,70.71,46.47,38.79,0.8,0
"8.8.2025, 12:44:51",26.27,71.85,46.22,38.75,0.82,0
"8.8.2025, 12:44:56",26.28,71.14,45.88,38.74,0.81,0
"8.8.2025, 12:45:01",26.28,71.6,45.71,38.74,0.82,0
"8.8.2025, 12:45:06",26.29,71.92,45.31,38.74,0.82,0
"8.8.2025, 12:45:11",26.29,72.26,44.86,38.75,0.83,0
"8.8.2025, 12:45:16",26.29,71.93,44.64,38.73,0.82,0
"8.8.2025, 12:45:21",26.29,71.78,44.35,38.76,0.82,0
"8.8.2025, 12:45:26",26.29,71.41,43.74,38.74,0.81,0
"8.8.2025, 12:45:31",26.31,71.46,43.42,38.72,0.81,0
"8.8.2025, 12:45:36",26.31,71.68,43.2,38.74,0.82,0
"8.8.2025, 12:45:41",26.32,71.75,43.11,38.71,0.82,0
"8.8.2025, 12:45:46",26.32,71.5,43.12,38.71,0.81,0
"8.8.2025, 12:45:51",26.33,71.46,43.12,38.72,0.81,0
"8.8.2025, 12:45:56",26.33,71.34,43.18,38.7,0.81,0
"8.8.2025, 12:46:01",26.33,71.27,43.15,38.69,0.81,0
"8.8.2025, 12:46:06",26.35,71.74,43.15,38.67,0.82,0
"8.8.2025, 12:46:11",26.35,71.43,43.23,38.64,0.81,0
"8.8.2025, 12:46:16",26.35,71.29,43.19,38.66,0.81,0
"8.8.2025, 12:46:21",26.35,71.1,43.29,38.68,0.81,0
"8.8.2025, 12:46:26",26.35,71.14,43.38,38.68,0.81,0
"8.8.2025, 12:46:31",26.36,71.46,43.38,38.65,0.81,0
"8.8.2025, 12:46:36",26.36,71.28,43.42,38.66,0.81,0
"8.8.2025, 12:46:42",26.37,71.41,43.48,38.65,0.81,0
"8.8.2025, 12:46:47",26.37,71.15,43.63,38.64,0.81,0
"8.8.2025, 12:46:52",26.37,71.01,43.73,38.65,0.81,0
"8.8.2025, 12:46:57",26.39,71.17,43.85,38.63,0.81,0
"8.8.2025, 12:47:02",26.38,71.6,43.88,38.62,0.82,0
"8.8.2025, 12:47:07",26.39,70.82,43.93,38.62,0.8,0
"8.8.2025, 12:47:12",26.4,71.04,44.05,38.61,0.81,0
"8.8.2025, 12:47:17",26.4,71,44.14,38.61,0.8,0
"8.8.2025, 12:47:22",26.41,71.23,44.24,38.61,0.81,0
"8.8.2025, 12:47:27",26.41,71.17,44.32,38.59,0.81,0
"8.8.2025, 12:47:32",26.42,71.13,44.38,38.62,0.81,0
"8.8.2025, 12:47:37",26.42,70.84,44.41,38.57,0.8,0
"8.8.2025, 12:47:42",26.42,71.06,44.54,38.59,0.81,0
"8.8.2025, 12:47:47",26.43,71.04,44.65,38.54,0.81,0
"8.8.2025, 12:47:52",26.43,71.22,44.88,38.57,0.81,0
"8.8.2025, 12:47:57",26.44,71.36,45.04,38.57,0.81,0
"8.8.2025, 12:48:02",26.44,71.62,45.26,38.57,0.82,0
"8.8.2025, 12:48:07",26.45,71.28,45.53,38.56,0.81,0
"8.8.2025, 12:48:12",26.46,71.15,45.61,38.54,0.81,0
"8.8.2025, 12:48:17",26.45,71.77,45.74,38.54,0.82,0
"8.8.2025, 12:48:22",26.47,71.31,45.75,38.52,0.81,0
"8.8.2025, 12:48:27",26.46,70.95,45.79,38.52,0.8,0
"8.8.2025, 12:48:32",26.47,70.57,45.79,38.53,0.8,0
"8.8.2025, 12:48:37",26.47,70.99,45.8,38.49,0.8,0
"8.8.2025, 12:48:42",26.47,71.37,45.83,38.5,0.81,0
"8.8.2025, 12:48:47",26.48,70.9,45.77,38.5,0.8,0
"8.8.2025, 12:48:52",26.48,71.08,45.76,38.5,0.81,0
"8.8.2025, 12:48:57",26.48,71.42,45.9,38.5,0.81,0
"8.8.2025, 12:49:02",26.49,71.14,45.91,38.49,0.81,0
"8.8.2025, 12:49:07",26.49,71.46,45.91,38.5,0.81,0
"8.8.2025, 12:49:12",26.5,71.05,45.86,38.46,0.81,0
"8.8.2025, 12:49:17",26.5,70.89,45.82,38.46,0.8,0
"8.8.2025, 12:49:22",26.5,70.88,45.86,38.45,0.8,0
"8.8.2025, 12:49:27",26.5,71.3,45.9,38.45,0.81,0
"8.8.2025, 12:49:32",26.5,71.28,45.91,38.46,0.81,0
"8.8.2025, 12:49:37",26.51,71.14,45.97,38.43,0.81,0
"8.8.2025, 12:49:42",26.51,71.03,45.88,38.42,0.81,0
"8.8.2025, 12:49:47",26.51,71.23,45.72,38.43,0.81,0
"8.8.2025, 12:49:52",26.51,71.35,45.47,38.42,0.81,0
"8.8.2025, 12:49:57",26.51,70.92,45.28,38.41,0.8,0
"8.8.2025, 12:50:02",26.52,71.36,45.12,38.43,0.81,0
"8.8.2025, 12:50:07",26.52,71.28,44.87,38.41,0.81,0
"8.8.2025, 12:50:12",26.52,71.23,44.79,38.4,0.81,0
"8.8.2025, 12:50:17",26.53,70.54,44.73,38.39,0.8,0
"8.8.2025, 12:50:22",26.52,70.47,44.7,38.4,0.8,0
"8.8.2025, 12:50:27",26.53,71.31,44.63,38.39,0.81,0
"8.8.2025, 12:50:32",26.52,71.23,44.59,38.4,0.81,0
"8.8.2025, 12:50:37",26.53,71.59,44.53,38.37,0.82,0
"8.8.2025, 12:50:42",26.52,71.2,44.47,38.4,0.81,0
"8.8.2025, 12:50:47",26.52,71.1,44.33,38.39,0.81,0
"8.8.2025, 12:50:52",26.53,70.78,44.24,38.37,0.8,0
"8.8.2025, 12:50:57",26.53,70.71,44.06,38.38,0.8,0
"8.8.2025, 12:51:02",26.54,70.56,44.02,38.35,0.8,0
"8.8.2025, 12:51:07",26.53,70.97,44.07,38.4,0.8,0
"8.8.2025, 12:51:12",26.54,70.52,44.03,38.37,0.8,0
"8.8.2025, 12:51:17",26.54,70.66,43.99,38.35,0.8,0
"8.8.2025, 12:51:22",26.53,70.88,43.93,38.37,0.8,0
"8.8.2025, 12:51:27",26.55,71.38,43.92,38.34,0.81,0
"8.8.2025, 12:51:32",26.54,71.11,43.93,38.36,0.81,0
"8.8.2025, 12:51:37",26.55,71.66,43.92,38.36,0.82,0
"8.8.2025, 12:51:42",26.55,71.72,44.03,38.36,0.82,0
"8.8.2025, 12:51:47",26.54,71.42,44.1,38.37,0.81,0
"8.8.2025, 12:51:52",26.56,70.99,44.09,38.32,0.8,0
"8.8.2025, 12:51:57",26.55,71.12,44.04,38.34,0.81,0
"8.8.2025, 12:52:02",26.55,70.73,44.1,38.38,0.8,0
"8.8.2025, 12:52:07",26.55,71.07,44.13,38.38,0.81,0
"8.8.2025, 12:52:12",26.55,70.74,44.12,38.35,0.8,0
"8.8.2025, 12:52:17",26.56,71.34,44.11,38.33,0.81,0
"8.8.2025, 12:52:22",26.55,71.26,44.17,38.33,0.81,0
"8.8.2025, 12:52:27",26.57,71.17,44.21,38.29,0.81,0
"8.8.2025, 12:52:32",26.57,71.29,44.27,38.31,0.81,0
"8.8.2025, 12:52:37",26.56,71.15,44.33,38.33,0.81,0
"8.8.2025, 12:52:42",26.57,71.09,44.4,38.32,0.81,0
"8.8.2025, 12:52:47",26.56,71.17,44.44,38.32,0.81,0
"8.8.2025, 12:52:52",26.57,70.98,44.47,38.31,0.8,0
"8.8.2025, 12:52:57",26.56,70.77,44.43,38.32,0.8,0
"8.8.2025, 12:53:02",26.57,70.8,44.44,38.3,0.8,0
"8.8.2025, 12:53:07",26.57,71.14,44.32,38.3,0.81,0
"8.8.2025, 12:53:12",26.56,71.3,44.26,38.32,0.81,0
"8.8.2025, 12:53:17",26.57,70.7,44.25,38.27,0.8,0
"8.8.2025, 12:53:22",26.57,70.17,44.22,38.3,0.79,0
"8.8.2025, 12:53:27",26.57,70.8,44.22,38.28,0.8,0
"8.8.2025, 12:53:32",26.58,70.69,44.17,38.24,0.8,0
"8.8.2025, 12:53:37",26.57,70.86,44.13,38.28,0.8,0
"8.8.2025, 12:53:42",26.58,70.7,44.01,38.3,0.8,0
"8.8.2025, 12:53:47",26.58,70.66,44.05,38.27,0.8,0
"8.8.2025, 12:53:52",26.58,71.63,44.09,38.26,0.82,0
"8.8.2025, 12:53:57",26.58,71.15,44.09,38.3,0.81,0
"8.8.2025, 12:54:02",26.58,71.13,44.03,38.3,0.81,0
"8.8.2025, 12:54:07",26.58,70.62,44.01,38.27,0.8,0
"8.8.2025, 12:54:12",26.58,70.7,44.08,38.28,0.8,0
"8.8.2025, 12:54:17",26.59,70.95,44.11,38.28,0.8,0
"8.8.2025, 12:54:22",26.6,71.32,44.07,38.25,0.81,0
"8.8.2025, 12:54:27",26.59,71.25,44.12,38.27,0.81,0
"8.8.2025, 12:54:32",26.61,71.08,44.13,38.23,0.81,0
"8.8.2025, 12:54:37",26.61,70.7,44.13,38.23,0.8,0
"8.8.2025, 12:54:42",26.61,70.97,44.19,38.25,0.8,0
"8.8.2025, 12:54:47",26.6,71.04,44.23,38.27,0.81,0
"8.8.2025, 12:54:52",26.6,71.25,44.29,38.26,0.81,0
"8.8.2025, 12:54:57",26.61,71.26,44.46,38.22,0.81,0
"8.8.2025, 12:55:02",26.61,71.02,44.57,38.24,0.81,0
"8.8.2025, 12:55:07",26.61,71.05,44.69,38.25,0.81,0
"8.8.2025, 12:55:12",26.61,71.04,44.84,38.24,0.81,0
"8.8.2025, 12:55:17",26.61,71.21,45,38.25,0.81,0
"8.8.2025, 12:55:22",26.62,70.85,45.19,38.23,0.8,0
"8.8.2025, 12:55:27",26.62,70.98,45.3,38.24,0.8,0
"8.8.2025, 12:55:32",26.63,71.19,45.57,38.2,0.81,0
"8.8.2025, 12:55:37",26.63,70.91,45.75,38.22,0.8,0
"8.8.2025, 12:55:42",26.62,71.32,45.8,38.24,0.81,0
"8.8.2025, 12:55:47",26.64,71.3,45.72,38.2,0.81,0
"8.8.2025, 12:55:52",26.63,70.7,45.69,38.19,0.8,0
"8.8.2025, 12:55:57",26.64,70.68,45.76,38.21,0.8,0
"8.8.2025, 12:56:02",26.64,70.37,45.78,38.19,0.79,0
"8.8.2025, 12:56:07",26.64,70.61,45.73,38.22,0.8,0
"8.8.2025, 12:56:12",26.64,70.46,45.74,38.19,0.8,0
"8.8.2025, 12:56:17",26.65,70.58,45.68,38.19,0.8,0
"8.8.2025, 12:56:22",26.66,70.77,45.71,38.16,0.8,0
"8.8.2025, 12:56:27",26.64,70.96,45.72,38.19,0.8,0
"8.8.2025, 12:56:32",26.65,70.81,45.65,38.19,0.8,0
"8.8.2025, 12:56:37",26.66,70.46,45.67,38.19,0.8,0
"8.8.2025, 12:56:42",26.65,70.49,45.68,38.18,0.8,0
"8.8.2025, 12:56:47",26.67,70.45,45.61,38.14,0.8,0
"8.8.2025, 12:56:52",26.66,70.43,45.67,38.17,0.79,0
"8.8.2025, 12:56:57",26.66,70.45,45.6,38.18,0.79,0
"8.8.2025, 12:57:02",26.67,70.26,45.54,38.15,0.79,0
"8.8.2025, 12:57:07",26.66,70.13,45.52,38.15,0.79,0
"8.8.2025, 12:57:12",26.67,69.92,45.47,38.14,0.79,0
"8.8.2025, 12:57:17",26.67,69.94,45.31,38.16,0.79,0
"8.8.2025, 12:57:22",26.68,70.22,45.24,38.13,0.79,0
"8.8.2025, 12:57:27",26.68,70.69,45.19,38.15,0.8,0
"8.8.2025, 12:57:32",26.68,70.39,44.99,38.15,0.79,0
"8.8.2025, 12:57:37",26.68,70.55,44.87,38.13,0.8,0
"8.8.2025, 12:57:42",26.68,70.84,44.93,38.17,0.8,0
"8.8.2025, 12:57:47",26.68,70.39,44.92,38.15,0.79,0
"8.8.2025, 12:57:52",26.68,70.38,44.96,38.16,0.79,0
"8.8.2025, 12:57:57",26.68,70.46,44.89,38.14,0.8,0
"8.8.2025, 12:58:02",26.68,70.54,45,38.12,0.8,0
"8.8.2025, 12:58:07",26.68,70.47,45.06,38.13,0.8,0
"8.8.2025, 12:58:12",26.68,70.14,45.07,38.12,0.79,0
"8.8.2025, 12:58:17",26.68,70.15,45,38.13,0.79,0
"8.8.2025, 12:58:22",26.68,70.2,44.91,38.16,0.79,0
"8.8.2025, 12:58:27",26.68,70.11,44.86,38.15,0.79,0
"8.8.2025, 12:58:32",26.69,70.02,44.86,38.11,0.79,0
"8.8.2025, 12:58:37",26.69,69.98,44.77,38.11,0.79,0
"8.8.2025, 12:58:42",26.69,70.23,44.68,38.11,0.79,0
"8.8.2025, 12:58:47",26.69,69.88,44.71,38.11,0.78,0
"8.8.2025, 12:58:52",26.69,70.35,44.51,38.1,0.79,0
"8.8.2025, 12:58:57",26.69,70.2,44.42,38.1,0.79,0
"8.8.2025, 12:59:02",26.7,70.42,44.37,38.09,0.79,0
"8.8.2025, 12:59:07",26.69,70.18,44.33,38.12,0.79,0
"8.8.2025, 12:59:12",26.68,69.9,44.23,38.15,0.79,0
"8.8.2025, 12:59:17",26.7,69.89,44.24,38.11,0.78,0
"8.8.2025, 12:59:22",26.69,70.32,44.04,38.11,0.79,0
"8.8.2025, 12:59:27",26.69,70.09,43.94,38.11,0.79,0
"8.8.2025, 12:59:32",26.68,70.44,43.78,38.12,0.79,0
"8.8.2025, 12:59:37",26.69,70.18,43.77,38.11,0.79,0
"8.8.2025, 12:59:42",26.7,70.6,43.74,38.07,0.8,0
"8.8.2025, 12:59:47",26.69,70.63,43.74,38.09,0.8,0
"8.8.2025, 12:59:52",26.7,70.26,43.71,38.07,0.79,0
"8.8.2025, 12:59:57",26.69,69.94,43.73,38.12,0.79,0
"8.8.2025, 13:00:03",26.7,69.76,43.6,38.11,0.78,0
"8.8.2025, 13:00:08",26.69,69.94,43.56,38.08,0.79,0
"8.8.2025, 13:00:13",26.69,70.15,43.57,38.1,0.79,0
"8.8.2025, 13:00:18",26.7,70.01,43.72,38.08,0.79,0
"8.8.2025, 13:00:23",26.69,69.57,43.75,38.11,0.78,0
"8.8.2025, 13:00:28",26.69,69.59,43.79,38.09,0.78,0
"8.8.2025, 13:00:33",26.69,69.87,43.9,38.09,0.78,0
"8.8.2025, 13:00:38",26.69,70.05,44.17,38.09,0.79,0
"8.8.2025, 13:00:43",26.7,70.13,44.59,38.05,0.79,0
"8.8.2025, 13:00:48",26.69,70.17,45.01,38.09,0.79,0
"8.8.2025, 13:00:53",26.69,70.08,45.52,38.09,0.79,0
"8.8.2025, 13:00:58",26.7,70.08,45.93,38.06,0.79,0
"8.8.2025, 13:01:03",26.69,69.9,46.21,38.07,0.79,0
"8.8.2025, 13:01:08",26.69,70.58,46.46,38.07,0.8,0
"8.8.2025, 13:01:13",26.67,70.26,46.73,38.08,0.79,0
"8.8.2025, 13:01:18",26.69,70.21,46.96,38.05,0.79,0
"8.8.2025, 13:01:23",26.67,69.86,47.11,38.12,0.78,0
"8.8.2025, 13:01:28",26.67,69.58,47.29,38.15,0.78,0
"8.8.2025, 13:01:33",26.67,69.72,47.38,38.19,0.78,0
"8.8.2025, 13:01:38",26.66,69.83,47.38,38.21,0.78,0
"8.8.2025, 13:01:43",26.66,69.56,47.36,38.19,0.78,0
"8.8.2025, 13:01:48",26.66,69.33,47.49,38.2,0.77,0
"8.8.2025, 13:01:53",26.66,69.39,47.55,38.19,0.78,0
"8.8.2025, 13:01:58",26.65,69.71,47.58,38.19,0.78,0
"8.8.2025, 13:02:03",26.64,70.17,47.7,38.19,0.79,0
"8.8.2025, 13:02:08",26.66,69.81,47.74,38.17,0.78,0
"8.8.2025, 13:02:13",26.65,69.44,47.78,38.16,0.78,0
"8.8.2025, 13:02:18",26.64,69.63,47.7,38.16,0.78,0
"8.8.2025, 13:02:23",26.63,69.79,47.78,38.19,0.78,0
"8.8.2025, 13:02:28",26.63,70.02,47.8,38.18,0.79,0
"8.8.2025, 13:02:33",26.64,69.95,47.8,38.18,0.79,0
"8.8.2025, 13:02:38",26.63,69.7,47.64,38.21,0.78,0
"8.8.2025, 13:02:43",26.63,69.55,47.35,38.18,0.78,0
"8.8.2025, 13:02:48",26.63,69.35,47.02,38.18,0.78,0
"8.8.2025, 13:02:53",26.63,69.3,46.69,38.18,0.77,0
"8.8.2025, 13:02:58",26.63,69.1,46.49,38.16,0.77,0
"8.8.2025, 13:03:03",26.63,69.48,46.49,38.16,0.78,0
"8.8.2025, 13:03:08",26.62,69.65,46.45,38.2,0.78,0
"8.8.2025, 13:03:13",26.62,68.97,46.48,38.18,0.77,0
"8.8.2025, 13:03:18",26.61,68.75,46.47,38.16,0.76,0
"8.8.2025, 13:03:23",26.62,69.17,46.51,38.17,0.77,0
"8.8.2025, 13:03:28",26.61,68.78,46.33,38.19,0.77,0
"8.8.2025, 13:03:33",26.61,69.27,46.42,38.17,0.77,0
"8.8.2025, 13:03:38",26.6,69.16,46.49,38.18,0.77,0
"8.8.2025, 13:03:43",26.6,69.17,46.53,38.17,0.77,0
"8.8.2025, 13:03:48",26.61,69.01,46.43,38.16,0.77,0
"8.8.2025, 13:03:53",26.6,68.77,46.47,38.17,0.77,0
"8.8.2025, 13:03:58",26.61,69.32,46.57,38.15,0.77,0
"8.8.2025, 13:04:03",26.6,69.33,46.5,38.18,0.78,0
"8.8.2025, 13:04:08",26.6,69.56,46.49,38.16,0.78,0
"8.8.2025, 13:04:13",26.6,69.74,46.6,38.17,0.78,0
"8.8.2025, 13:04:18",26.6,69.06,46.68,38.14,0.77,0
"8.8.2025, 13:04:23",26.6,68.76,46.73,38.16,0.77,0
"8.8.2025, 13:04:28",26.59,67.62,46.86,38.18,0.75,0
"8.8.2025, 13:04:33",26.59,67.81,46.94,38.17,0.75,0
"8.8.2025, 13:04:38",26.59,68,46.95,38.17,0.75,0
"8.8.2025, 13:04:43",26.58,68.7,46.9,38.17,0.76,0
"8.8.2025, 13:04:48",26.59,69.31,46.83,38.15,0.77,0
"8.8.2025, 13:04:53",26.58,69.14,46.79,38.17,0.77,0
"8.8.2025, 13:04:58",26.59,68.96,46.62,38.16,0.77,0
"8.8.2025, 13:05:03",26.6,68.39,46.52,38.14,0.76,0
"8.8.2025, 13:05:08",26.59,68.59,46.34,38.17,0.76,0
"8.8.2025, 13:05:13",26.6,68.49,46.16,38.16,0.76,0
"8.8.2025, 13:05:18",26.59,68.91,46.01,38.19,0.77,0
"8.8.2025, 13:05:23",26.6,68.4,45.98,38.16,0.76,0
"8.8.2025, 13:05:28",26.59,68.36,46.02,38.17,0.76,0
"8.8.2025, 13:05:33",26.58,68.57,45.99,38.18,0.76,0
"8.8.2025, 13:05:38",26.59,69.25,45.95,38.16,0.77,0
"8.8.2025, 13:05:43",26.58,69.12,45.94,38.19,0.77,0
"8.8.2025, 13:05:48",26.58,69.33,45.99,38.16,0.77,0
"8.8.2025, 13:05:53",26.59,69.4,46.06,38.17,0.78,0
"8.8.2025, 13:05:58",26.58,69.4,46.09,38.17,0.78,0
"8.8.2025, 13:06:03",26.59,68.6,46.12,38.16,0.76,0
"8.8.2025, 13:06:08",26.59,68.51,46.08,38.17,0.76,0
"8.8.2025, 13:06:13",26.59,68.48,45.93,38.14,0.76,0
"8.8.2025, 13:06:18",26.59,68.68,45.87,38.17,0.76,0
"8.8.2025, 13:06:23",26.58,68.86,45.83,38.16,0.77,0
"8.8.2025, 13:06:28",26.6,68.63,45.8,38.15,0.76,0
"8.8.2025, 13:06:33",26.58,68.81,45.76,38.18,0.77,0
"8.8.2025, 13:06:38",26.58,68.6,45.89,38.17,0.76,0
"8.8.2025, 13:06:43",26.58,68.39,45.97,38.17,0.76,0
"8.8.2025, 13:06:48",26.58,68.39,46.17,38.14,0.76,0
"8.8.2025, 13:06:53",26.58,68.28,46.25,38.16,0.76,0
"8.8.2025, 13:06:58",26.58,68.02,46.53,38.15,0.75,0
"8.8.2025, 13:07:03",26.59,68.12,46.67,38.13,0.75,0
"8.8.2025, 13:07:08",26.59,67.96,46.76,38.12,0.75,0
"8.8.2025, 13:07:13",26.58,67.82,46.79,38.16,0.75,0
"8.8.2025, 13:07:18",26.59,68.28,46.85,38.12,0.76,0
"8.8.2025, 13:07:23",26.58,68.53,46.89,38.15,0.76,0
"8.8.2025, 13:07:28",26.59,68.95,46.9,38.1,0.77,0
"8.8.2025, 13:07:33",26.59,68.78,46.81,38.1,0.77,0
"8.8.2025, 13:07:38",26.59,68.59,46.9,38.11,0.76,0
"8.8.2025, 13:07:43",26.59,68.28,47.03,38.1,0.76,0
"8.8.2025, 13:07:48",26.59,68.09,47.12,38.1,0.75,0
"8.8.2025, 13:07:53",26.59,68.44,47.13,38.09,0.76,0
"8.8.2025, 13:07:58",26.59,68.36,47.06,38.1,0.76,0
"8.8.2025, 13:08:03",26.6,68.36,47.18,38.09,0.76,0
"8.8.2025, 13:08:08",26.6,68.72,47.42,38.1,0.76,0
"8.8.2025, 13:08:13",26.59,68.55,47.47,38.13,0.76,0
"8.8.2025, 13:08:18",26.6,68.48,47.62,38.09,0.76,0
"8.8.2025, 13:08:23",26.6,68.59,47.63,38.09,0.76,0
"8.8.2025, 13:08:28",26.6,68.31,47.69,38.07,0.76,0
"8.8.2025, 13:08:33",26.6,68.2,47.65,38.05,0.76,0
"8.8.2025, 13:08:38",26.59,67.96,47.55,38.08,0.75,0
"8.8.2025, 13:08:43",26.6,67.97,47.53,38.06,0.75,0
"8.8.2025, 13:08:48",26.58,68.5,47.4,38.1,0.76,0
"8.8.2025, 13:08:53",26.59,68.64,47.36,38.07,0.76,0
"8.8.2025, 13:08:58",26.6,69.34,47.15,38.08,0.78,0
"8.8.2025, 13:09:03",26.59,69.43,47.03,38.07,0.78,0
"8.8.2025, 13:09:08",26.6,68.93,47,38.07,0.77,0
"8.8.2025, 13:09:13",26.6,68.32,47,38.08,0.76,0
"8.8.2025, 13:09:18",26.6,68.32,46.89,38.06,0.76,0
"8.8.2025, 13:09:23",26.6,68.7,46.93,38.06,0.76,0
"8.8.2025, 13:09:28",26.61,68.74,46.83,38.05,0.76,0
"8.8.2025, 13:09:33",26.61,68.53,46.88,38.03,0.76,0
"8.8.2025, 13:09:38",26.6,68.59,46.77,38.06,0.76,0
"8.8.2025, 13:09:43",26.6,68.25,46.53,38.05,0.76,0
"8.8.2025, 13:09:48",26.61,68.35,46.27,38.07,0.76,0
"8.8.2025, 13:09:53",26.61,68.16,46.06,38.06,0.75,0
"8.8.2025, 13:09:58",26.62,67.75,46.04,38.06,0.75,0
"8.8.2025, 13:10:03",26.61,67.83,45.89,38.07,0.75,0
"8.8.2025, 13:10:08",26.62,67.77,45.82,38.09,0.75,0
"8.8.2025, 13:10:13",26.61,67.85,45.85,38.07,0.75,0
"8.8.2025, 13:10:18",26.61,68.05,45.71,38.08,0.75,0
"8.8.2025, 13:10:23",26.62,68.14,45.75,38.07,0.75,0
"8.8.2025, 13:10:28",26.61,68.14,45.63,38.11,0.75,0
"8.8.2025, 13:10:33",26.62,68.63,45.56,38.1,0.76,0
"8.8.2025, 13:10:38",26.61,67.98,45.56,38.12,0.75,0
"8.8.2025, 13:10:43",26.6,68.57,45.63,38.11,0.76,0
"8.8.2025, 13:10:48",26.61,68.77,45.63,38.1,0.77,0
"8.8.2025, 13:10:53",26.61,68.9,45.65,38.13,0.77,0
